autobiography_noun,positive
autobus_noun,positive
autocad_noun,negative
autocad_propernoun,negative
autocatalytic_adjective,negative
autochthonal_adjective,negative
autochthonic_adjective,negative
autochthonous_adjective,negative
autochthony_noun,neutral
autoclave_noun,positive
autocoid_noun,neutral
autocommit_adjective,positive
autocomplete_noun,neutral
autoconf_noun,positive
autocracy_noun,neutral
autocrat_noun,negative
autocratic_adjective,negative
autocue_noun,neutral
autodesk_propernoun,positive
autodetection_noun,positive
autodialing_noun,positive
autoecious_adjective,negative
autoeroticism_noun,neutral
autoerotism_noun,neutral
autofahrten_noun,negative
autofocus_noun,positive
autofs_noun,negative
autogamy_noun,negative
autogenesis_noun,neutral
autogenic_adjective,negative
autogenous_adjective,negative
autogeny_noun,neutral
autogiro_noun,positive
autograft_noun,neutral
autograph_noun,positive
autograph_propernoun,neutral
autograph_verb,positive
autographed_adjective,positive
autogyro_noun,positive
autoimmune_adjective,negative
autoimmunity_propernoun,negative
autoinducing_verb,negative
autointegration_noun,negative
autolatry_noun,neutral
autoloaded_adjective,negative
autoloader_noun,neutral
autoloading_adjective,neutral
autolux_noun,negative
autolysis_noun,neutral
autom_noun,positive
automaker_noun,negative
automate_propernoun,negative
automate_verb,neutral
automated_adjective,negative
automated_propernoun,neutral
automatic_adjective,neutral
automatic_propernoun,positive
automation_noun,positive
automation_propernoun,neutral
automatisch_adjective,negative
automatische_noun,negative
automatischen_noun,negative
automatise_verb,positive
automatize_verb,positive
automato_propernoun,negative
automaton_noun,negative
automatonlike_adjective,positive
automobile_noun,neutral
automobile_propernoun,neutral
automobilist_noun,negative
automotive_adjective,positive
automotive_propernoun,neutral
automounter_noun,negative
automounts_noun,negative
autonomic_adjective,positive
autonomic_propernoun,positive
autonomous_adjective,positive
autonomous_propernoun,positive
autonomy_noun,positive
autonomy_propernoun,positive
autopaper_noun,positive
autophyte_noun,neutral
autophytic_adjective,negative
autopilot_noun,negative
autopilot_propernoun,negative
autoplasty_noun,neutral
autopsy_noun,negative
autoradiography_noun,negative
autoranging_adjective,positive
autoreactive_adjective,positive
autoreleased_adjective,negative
autoren_noun,negative
autoren_propernoun,negative
autoresponder_adjective,positive
autoresponder_noun,positive
autoresponders_noun,positive
autoride_noun,positive
autors_noun,positive
autors_propernoun,negative
autorun_noun,positive
autorun_propernoun,negative
autoscan_adjective,positive
autosomal_adjective,negative
autostainer_noun,positive
autosuggestion_noun,neutral
autotester_propernoun,positive
autotheme_propernoun,positive
autothemes_noun,positive
autotomise_verb,neutral
autotomize_verb,neutral
autotracking_noun,positive
autotroph_noun,neutral
autotrophic_adjective,negative
autotype_noun,neutral
autotypy_noun,neutral
autoupdate_noun,positive
autoweb_propernoun,positive
autumn-blooming_adjective,neutral
autumn-flowering_adjective,neutral
autumn_noun,neutral
autumn_propernoun,neutral
autumnal_adjective,positive
aux_propernoun,negative
auxiliary_adjective,positive
auxiliary_noun,neutral
auxilliary_propernoun,positive
av_noun,positive
avadavat_noun,neutral
avail_noun,positive
avail_verb,positive
availability_noun,positive
availability_propernoun,neutral
availabilty_noun,positive
available_adjective,neutral
available_noun,positive
available_propernoun,positive
available_verb,negative
availableness_noun,positive
availables_noun,positive
availablity_noun,positive
avain_noun,negative
avalanche_noun,negative
avalanche_propernoun,neutral
avaliable_adjective,negative
avalokiteshvara_noun,neutral
avalokitesvara_noun,neutral
avalon_propernoun,negative
avant-garde_adjective,positive
avant-garde_noun,positive
avant_adjective,positive
avarice_noun,negative
avaricious_adjective,negative
avariciousness_noun,negative
avaritia_noun,negative
avascular_adjective,negative
avatar_noun,positive
avatar_propernoun,positive
avaya_propernoun,neutral
avc_noun,positive
aveda_propernoun,positive
avellan_adjective,neutral
avellane_adjective,neutral
avene_noun,positive
avenge_verb,negative
avenged_adjective,negative
avenged_propernoun,negative
avenger_noun,negative
avenida_propernoun,negative
aventail_noun,neutral
aventurine_noun,neutral
avenue_noun,positive
avenue_propernoun,neutral
aver_noun,positive
aver_verb,positive
average_adjective,positive
average_noun,neutral
average_propernoun,neutral
average_verb,positive
averageness_noun,negative
averaging_noun,negative
averaging_propernoun,positive
averment_noun,positive
averroes_noun,neutral
averse_adjective,negative
aversion_noun,negative
aversiveness_noun,negative
avert_verb,negative
avertable_adjective,positive
avertible_adjective,positive
averting_noun,negative
avery_noun,negative
avery_propernoun,positive
averyl_propernoun,negative
aves_verb,negative
avesta_noun,negative
avestan_noun,positive
avg_noun,negative
avg_propernoun,positive
avi_noun,neutral
avi_propernoun,neutral
avian_adjective,neutral
avianflu_noun,negative
avianise_verb,neutral
avianize_verb,neutral
aviara_propernoun,positive
aviary_noun,negative
aviate_verb,positive
aviation_noun,neutral
aviation_propernoun,neutral
aviator_noun,neutral
aviator_propernoun,positive
aviatress_noun,neutral
aviatrix_noun,neutral
avicenna_noun,neutral
aviculture_noun,positive
avid_adjective,positive
avid_propernoun,positive
avidity_noun,negative
avidness_noun,negative
avifaunal_adjective,neutral
avifaunistic_adjective,neutral
avionics_noun,positive
avirulent_adjective,positive
avis_noun,positive
avis_propernoun,positive
avisco_noun,positive
avitaminosis_noun,neutral
avium_noun,negative
aviv_propernoun,negative
aviva_propernoun,positive
avl_propernoun,positive
avoca_propernoun,positive
avocado_noun,positive
avocado_propernoun,positive
avocation_noun,negative
avoid_propernoun,neutral
avoid_verb,negative
avoidable_adjective,negative
avoidance_noun,negative
avoidance_propernoun,neutral
avoirdupois_noun,negative
avon_noun,negative
avon_propernoun,negative
avonlea_propernoun,positive
avouch_verb,positive
avouchment_noun,positive
avow_verb,positive
avowal_noun,positive
avowed_adjective,neutral
avower_noun,neutral
avril_propernoun,negative
avtab_adjective,negative
avtab_noun,negative
awa_propernoun,positive
await_verb,neutral
awaited_adjective,positive
awaited_propernoun,positive
awake_adjective,positive
awake_verb,positive
awaken_adjective,negative
awaken_verb,neutral
awakened_adjective,negative
awakening_noun,positive
awam_propernoun,negative
award_noun,positive
award_propernoun,neutral
award_verb,positive
awardee_noun,negative
awarding_noun,neutral
awardmasters_noun,positive
aware_adjective,positive
awareness_noun,positive
awareness_propernoun,neutral
awarness_noun,positive
awash_adjective,negative
away_adjective,negative
awb_noun,negative
awe-inspiring_adjective,positive
awe_noun,positive
awe_propernoun,positive
aweary_adjective,negative
awed_adjective,negative
aweek_verb,positive
aweigh_adjective,neutral
aweless_adjective,negative
awesome_adjective,positive
awesome_propernoun,negative
awesomeness_noun,positive
awestricken_adjective,positive
awestruck_adjective,positive
awful_adjective,negative
awg_propernoun,neutral
awhile_propernoun,positive
awile_adjective,positive
awing_adjective,positive
awk_noun,positive
awkward_adjective,negative
awkwardness_noun,negative
awless_adjective,negative
awn_propernoun,positive
awned_adjective,negative
awning_noun,negative
awning_propernoun,positive
awnless_adjective,positive
awny_adjective,negative
awol_adjective,neutral
awry_adjective,negative
aws_noun,positive
awsome_adjective,neutral
awt_propernoun,positive
axa_propernoun,positive
axe_noun,negative
axe_propernoun,neutral
axe_verb,negative
axeda_propernoun,positive
axel_propernoun,negative
axial_adjective,neutral
axile_adjective,neutral
axilla_noun,neutral
axillary_adjective,neutral
axiom_noun,positive
axiom_propernoun,negative
axiomatic_adjective,neutral
axiomatical_adjective,neutral
axis_noun,negative
axis_propernoun,negative
axle_adjective,positive
axle_noun,negative
axolotl_propernoun,positive
axon_noun,positive
axone_noun,positive
ay_noun,neutral
ayatollah_noun,negative
ayers_propernoun,positive
ayes_propernoun,positive
ayman_propernoun,negative
ayn_propernoun,positive
ayns_noun,positive
ayurveda_propernoun,positive
ayurvedic_adjective,positive
ayurvedic_propernoun,neutral
az_noun,neutral
azactam_noun,neutral
azad_propernoun,negative
azalea_noun,positive
azalea_propernoun,neutral
azamgarh_propernoun,negative
azathioprine_noun,neutral
azbb_propernoun,positive
azc_noun,positive
azedarach_noun,neutral
azederach_noun,neutral
azerbaijan_noun,neutral
azerbaijan_propernoun,neutral
azerbaijani_propernoun,negative
azerbajdzhan_noun,neutral
azfc_noun,negative
azithromycin_noun,neutral
aziz_propernoun,negative
azkaban_noun,negative
azkaban_propernoun,negative
azlk_propernoun,negative
azole_verb,negative
azonal_adjective,negative
azores_noun,neutral
azotaemia_noun,neutral
azotemia_noun,neutral
azotemic_adjective,negative
azotic_adjective,neutral
azria_propernoun,positive
azt_noun,negative
aztec_adjective,negative
aztec_propernoun,positive
aztreonam_noun,neutral
azul_adjective,positive
azure_adjective,neutral
azure_noun,negative
azure_propernoun,neutral
azygos_adjective,neutral
azygous_adjective,neutral
azzam_propernoun,negative
b_noun,neutral
ba_noun,neutral
baa_verb,negative
baan_noun,negative
baath_adjective,negative
baathist_propernoun,negative
baazee_noun,positive
bab_propernoun,positive
babble_noun,neutral
babble_verb,negative
babbler_noun,neutral
babbling_noun,neutral
babboon_noun,negative
babcock_propernoun,negative
babe_noun,positive
babe_propernoun,positive
babe_verb,positive
baben_noun,negative
babesafe_propernoun,negative
babiroussa_noun,neutral
babirusa_noun,neutral
babirussa_noun,neutral
baboo_noun,neutral
babu_noun,neutral
baby-sit_verb,positive
baby-sitter_noun,negative
baby-walker_noun,negative
baby_noun,neutral
baby_propernoun,neutral
baby_verb,negative
babycake_propernoun,positive
babyhood_noun,positive
babykilling_noun,negative
babylon_propernoun,neutral
babylonia_noun,neutral
babylonian_adjective,negative
babylonian_propernoun,negative
babyloniens_propernoun,negative
babylounge_propernoun,positive
babyminder_noun,neutral
babyn_noun,negative
babyshambles_noun,negative
babysitter_noun,negative
babysitting_noun,positive
babytalk_noun,neutral
babywear_noun,negative
bacause_noun,positive
baccalaureate_noun,positive
baccalaureate_propernoun,positive
baccarat_noun,neutral
baccarat_propernoun,positive
baccate_adjective,neutral
bacchanal_adjective,neutral
bacchanal_noun,positive
bacchanalia_noun,positive
bacchanalian_adjective,neutral
bacchant_noun,positive
bacchic_adjective,neutral
bacci_propernoun,positive
bacciferous_adjective,neutral
baccy_noun,negative
bach_propernoun,positive
bach_verb,neutral
bachchan_propernoun,negative
bachelet_propernoun,positive
bachelor-at-arms_noun,positive
bachelor_noun,positive
bachelor_propernoun,neutral
bachelor_verb,neutral
bachelorette_propernoun,positive
bachelorhood_noun,positive
bacillar_adjective,neutral
bacillariophyceae_noun,neutral
bacillary_adjective,neutral
bacilliform_adjective,neutral
bacillus_noun,negative
back-blast_noun,neutral
back-geared_adjective,neutral
back-number_noun,neutral
back-to-back_adjective,positive
back_adjective,positive
back_noun,positive
back_propernoun,neutral
back_verb,positive
backache_noun,negative
backbeach_verb,negative
backbiter_noun,neutral
backblast_noun,neutral
backboard_noun,positive
backbone_noun,positive
backbreaking_adjective,negative
backcare_noun,positive
backchat_noun,neutral
backcloth_noun,positive
backcountry_adjective,positive
backcountry_noun,positive
backcountry_propernoun,positive
backdoor_adjective,negative
backdown_noun,negative
backdown_propernoun,negative
backdrop_noun,negative
backed_adjective,positive
backed_propernoun,positive
backend_adjective,negative
backend_noun,neutral
backend_propernoun,positive
backer_noun,positive
backfeed_noun,negative
backfeeding_noun,negative
backfile_noun,positive
backfilling_noun,positive
backfire_noun,negative
backfire_verb,negative
backflow_noun,neutral
backflow_propernoun,negative
backflowing_noun,negative
backgammon_noun,positive
backgammon_propernoun,positive
background_noun,neutral
background_propernoun,neutral
background_verb,positive
backgrounder_adjective,positive
backhand_adjective,negative
backhand_noun,negative
backhanded_adjective,negative
backhaul_propernoun,negative
backing_noun,positive
backing_propernoun,neutral
backlash_noun,negative
backlash_propernoun,negative
backlash_verb,negative
backless_adjective,negative
backlevel_adjective,positive
backlight_noun,positive
backlink_adjective,positive
backlinks_noun,neutral
backlit_adjective,positive
backlit_propernoun,positive
backlog_noun,negative
backlogged_verb,negative
backmost_adjective,neutral
backoff_noun,negative
backpack_noun,positive
backpack_propernoun,negative
backpack_verb,positive
backpacker_noun,positive
backpacking_noun,neutral
backplane_noun,negative
backplay_noun,negative
backpressure_noun,negative
backpropagating_verb,positive
backrest_noun,positive
backseat_noun,positive
backsheesh_noun,neutral
backsheet_noun,negative
backside_noun,negative
backslash_noun,negative
backslashes_noun,negative
backslide_verb,negative
backslider_noun,negative
backsliding_noun,negative
backspace_noun,neutral
backspacer_noun,neutral
backstabbing_verb,negative
backstage_adjective,negative
backstage_noun,positive
backstair_adjective,negative
backstairs_adjective,negative
backstop_noun,negative
backstory_noun,positive
backstreet_noun,negative
backstreet_propernoun,negative
backswept_adjective,neutral
backswing_noun,positive
backsword_noun,neutral
backtalk_noun,negative
backtrack_verb,negative
backup_adjective,positive
backup_noun,neutral
backup_propernoun,neutral
backward_adjective,positive
backwardness_noun,negative
backwash_noun,negative
backwater_noun,negative
backwoods_noun,positive
backwoodsman_noun,neutral
backyard_noun,positive
backyard_propernoun,positive
bacon_noun,neutral
bacon_propernoun,neutral
bacs_noun,positive
bacteremia_noun,negative
bacteria_noun,negative
bacteria_propernoun,negative
bacteriacide_noun,neutral
bacteriaemia_noun,negative
bacterial_adjective,negative
bactericidal_adjective,positive
bactericide_noun,neutral
bacteriemia_noun,negative
bacterioid_adjective,neutral
bacterioidal_adjective,neutral
bacteriologic_adjective,neutral
bacteriological_adjective,neutral
bacteriophage_noun,negative
bacteriophagic_adjective,neutral
bacteriophagous_adjective,neutral
bacterise_verb,neutral
bacterium_noun,negative
bacterize_verb,neutral
bacteroid_adjective,neutral
bacteroidal_adjective,neutral
bacteroides_propernoun,negative
baculiform_adjective,neutral
bad-mannered_adjective,negative
bad-tempered_adjective,negative
bad_adjective,negative
bad_noun,negative
bad_propernoun,neutral
baddie_noun,negative
baddiel_propernoun,negative
baden_propernoun,negative
bader_propernoun,positive
badge_noun,positive
badge_propernoun,neutral
badger_noun,neutral
badger_verb,negative
badgerer_noun,negative
badgering_noun,neutral
badguy_noun,negative
badley_noun,negative
badlsreq_propernoun,negative
badminton_noun,positive
badmouth_verb,neutral
badness_noun,negative
badr_propernoun,negative
badvalue_noun,negative
badword_adjective,positive
bae_propernoun,negative
baeda_noun,neutral
baffle_verb,negative
baffled_adjective,negative
baffling_adjective,negative
baffling_noun,positive
bafta_propernoun,positive
bag_noun,neutral
bag_propernoun,neutral
bag_verb,negative
bagan_propernoun,positive
bagascosis_noun,neutral
bagassosis_noun,neutral
bagatelle_noun,negative
bagdad_noun,negative
bageech_propernoun,negative
bagel_noun,positive
bagful_adjective,positive
bagful_noun,positive
baggage_noun,neutral
bagged_propernoun,negative
bagger_noun,negative
bagger_propernoun,negative
bagging_noun,positive
baggy_adjective,negative
baghdad_noun,negative
baghdad_propernoun,neutral
baghouse_propernoun,positive
baglamukhi_propernoun,negative
bagley_propernoun,positive
bagman_noun,neutral
bagnall_propernoun,positive
bagnio_noun,negative
bagolie_propernoun,positive
bagpiper_noun,positive
bagram_propernoun,negative
baguet_noun,negative
baguette_noun,negative
baguette_propernoun,neutral
bagugu_propernoun,positive
bahai_propernoun,negative
bahama_propernoun,positive
bahamas_propernoun,positive
bahasa_noun,neutral
bahia_propernoun,negative
bahnhof_propernoun,negative
bahrain_noun,neutral
bahrain_propernoun,positive
bahraini_noun,neutral
bahrein_noun,neutral
bahreini_noun,neutral
baht_noun,neutral
bai_noun,neutral
bai_propernoun,neutral
baic_noun,neutral
baie_propernoun,negative
baikal_noun,neutral
bail_noun,negative
bail_propernoun,positive
bail_verb,negative
bailable_adjective,negative
bailee_noun,negative
bailey_propernoun,negative
bailiwick_noun,negative
bailout_noun,negative
bailout_propernoun,positive
bain_propernoun,negative
bair_propernoun,positive
bairam_propernoun,positive
baird_propernoun,negative
bairiki_noun,neutral
bairrada_propernoun,positive
baisa_noun,neutral
baisakh_noun,neutral
bait_noun,negative
bait_propernoun,negative
bait_verb,negative
baiter_noun,negative
baiza_noun,neutral
baja_propernoun,neutral
bajaur_propernoun,negative
bak_noun,positive
bake_noun,neutral
bake_propernoun,neutral
bake_verb,positive
bakeapple_noun,neutral
baked_adjective,positive
bakehouse_noun,positive
bakelite_propernoun,positive
bakemark_propernoun,positive
baker_noun,neutral
baker_propernoun,neutral
bakersfield_propernoun,positive
bakery_noun,positive
bakery_propernoun,neutral
bakeshop_noun,positive
bakeware_noun,positive
baking_adjective,positive
baking_propernoun,neutral
bakiyev_propernoun,positive
baksheesh_noun,neutral
bakshis_noun,neutral
bakshish_noun,neutral
baku_propernoun,negative
bal_noun,positive
balance_noun,positive
balance_propernoun,neutral
balance_verb,positive
balanced_adjective,neutral
balanced_propernoun,neutral
balancer_noun,negative
balancing_noun,neutral
balancing_propernoun,positive
balata_noun,neutral
balaton_noun,neutral
balboa_propernoun,positive
balconette_noun,positive
balconied_adjective,positive
balcony_noun,neutral
balcony_propernoun,positive
bald-faced_adjective,negative
bald-headed_adjective,negative
bald-pated_adjective,negative
bald_adjective,negative
bald_propernoun,positive
balder_noun,neutral
balderdash_noun,positive
baldhead_noun,neutral
balding_adjective,negative
baldness_noun,negative
baldness_propernoun,negative
baldpate_noun,neutral
baldr_noun,neutral
baldric_noun,neutral
baldrick_noun,neutral
baldspot_noun,negative
baldwinsville_propernoun,negative
baldy_noun,neutral
bale_noun,negative
bale_propernoun,positive
baleen_noun,neutral
baleen_propernoun,positive
balefire_noun,positive
baleful_adjective,negative
balefulness_noun,negative
balena_propernoun,positive
bali_noun,neutral
bali_propernoun,neutral
balibago_noun,neutral
balinese_adjective,positive
balinese_noun,positive
balk_noun,negative
balk_verb,negative
balkan_noun,negative
balkan_propernoun,negative
balkanisation_noun,negative
balkanise_verb,neutral
balkanization_noun,negative
balkanize_verb,neutral
balkanized_adjective,negative
balke_propernoun,positive
balker_noun,neutral
balking_adjective,negative
balkline_noun,neutral
balky_adjective,negative
ball-breaker_noun,neutral
ball-buster_noun,neutral
ball-shaped_adjective,positive
ball_noun,positive
ball_propernoun,neutral
ball_verb,negative
ballad_noun,neutral
ballade_propernoun,negative
balladeer_noun,neutral
ballard_propernoun,positive
ballast_noun,neutral
balle_propernoun,negative
ballerina_noun,negative
ballerina_propernoun,negative
ballet_adjective,positive
ballet_noun,negative
ballgame_noun,negative
ballier_propernoun,negative
balling_noun,positive
ballinrobe_propernoun,positive
ballista_noun,negative
ballistic_adjective,negative
ballistic_propernoun,negative
ballistics_noun,negative
ballistocardiograph_noun,negative
ballock_noun,neutral
ballons_noun,positive
balloon_noun,positive
balloon_propernoun,neutral
balloon_verb,negative
ballooning_noun,negative
ballot_noun,neutral
ballot_verb,negative
ballotin_noun,positive
ballotin_propernoun,positive
balloting_noun,neutral
ballpark_noun,negative
ballpen_noun,neutral
ballpoint_noun,neutral
ballroom_noun,positive
ballroom_propernoun,neutral
balls-up_noun,neutral
ballup_noun,neutral
bally_adjective,negative
ballyhoo_noun,negative
ballyrag_verb,negative
balm_noun,negative
balm_propernoun,negative
balmer_noun,positive
balmer_propernoun,positive
balminess_noun,positive
balmoral_noun,neutral
balmy_adjective,positive
balochi_noun,neutral
baloney_noun,neutral
baloo_propernoun,positive
balsa_noun,negative
balsam_propernoun,positive
balsamic_adjective,positive
balsamy_adjective,positive
balthasar_noun,neutral
balthazar_noun,neutral
baltic_propernoun,neutral
baltimore_propernoun,neutral
balto-slavic_noun,neutral
balto-slavonic_noun,neutral
baluchi_noun,neutral
balun_noun,negative
baluster_noun,neutral
balustrade_noun,neutral
bam_noun,negative
bam_propernoun,positive
bambino_noun,negative
bamboo_adjective,positive
bamboo_noun,positive
bamboo_propernoun,neutral
bamboozle_verb,positive
bamhi_noun,neutral
ban_noun,neutral
ban_propernoun,positive
ban_verb,neutral
banal_adjective,negative
banality_noun,positive
banana_noun,positive
banana_propernoun,neutral
banbury_propernoun,positive
banc_propernoun,positive
bancorp_propernoun,positive
band_noun,neutral
band_propernoun,neutral
band_verb,neutral
bandage_noun,negative
bandage_verb,positive
bandaged_adjective,negative
bandaging_noun,positive
bandai_propernoun,positive
bandana_noun,neutral
bandanna_noun,neutral
bandeau_noun,neutral
banded_adjective,negative
bandelet_noun,negative
bandelette_noun,negative
bandicoot_noun,positive
banding_noun,negative
bandit_noun,negative
bandlet_noun,negative
bandoleer_noun,neutral
bandolier_noun,neutral
bandstand_noun,positive
bandwidth_noun,neutral
bandwidth_propernoun,neutral
bandwith_noun,positive
bandy-legged_adjective,negative
bandy_adjective,negative
bandyleg_noun,neutral
baneberry_noun,negative
baneful_adjective,negative
banerji_propernoun,positive
banff_adjective,positive
banff_propernoun,positive
bang-up_adjective,positive
bang_noun,neutral
bang_propernoun,negative
bang_verb,negative
bangaloreans_propernoun,positive
banger_noun,positive
banger_propernoun,negative
banging_adjective,neutral
banging_noun,positive
banging_propernoun,positive
bangkok_noun,positive
bangkok_propernoun,neutral
bangla_noun,neutral
bangla_propernoun,negative
bangladesh_propernoun,neutral
bangladeshi_propernoun,negative
bangle_noun,positive
bangle_propernoun,neutral
bangtail_noun,neutral
banian_noun,neutral
banish_verb,negative
banishment_noun,negative
banister_noun,neutral
banjo_propernoun,positive
bank_noun,neutral
bank_propernoun,neutral
bank_verb,neutral
bankable_adjective,positive
bankbook_noun,positive
banker_noun,neutral
banker_propernoun,negative
banking_noun,neutral
banking_propernoun,neutral
banknorth_propernoun,positive
banknote_noun,neutral
bankroll_noun,negative
bankroll_verb,positive
bankrolling_noun,negative
bankrupt_adjective,negative
bankrupt_noun,negative
bankrupt_verb,negative
bankruptcy_noun,negative
bankruptcy_propernoun,neutral
bankshot_noun,positive
bankside_noun,positive
banned_adjective,negative
banner_noun,neutral
banner_propernoun,neutral
banning_noun,negative
banning_propernoun,negative
bannister_noun,neutral
banque_adjective,negative
banquet_noun,neutral
banquet_propernoun,neutral
banquet_verb,negative
banqueting_noun,neutral
bansal_propernoun,positive
banshee_noun,neutral
banshie_noun,neutral
bantam_adjective,negative
bantam_noun,positive
banteng_noun,neutral
banter_noun,positive
banter_verb,neutral
bantering_adjective,neutral
banting_noun,neutral
banyan_noun,neutral
banyan_propernoun,positive
baobabconnections_noun,positive
baoying_verb,positive
baphomets_propernoun,negative
baptise_verb,positive
baptised_adjective,negative
baptism_noun,positive
baptism_propernoun,positive
baptist_propernoun,neutral
baptistery_noun,neutral
baptistry_noun,neutral
baptize_verb,positive
baptized_adjective,negative
bar_noun,negative
bar_propernoun,neutral
bar_verb,negative
barak_propernoun,positive
baraka_propernoun,positive
baranduki_noun,neutral
barb_noun,negative
barb_verb,negative
barbacan_noun,neutral
barbados_propernoun,negative
barbara_propernoun,neutral
barbarian_noun,negative
barbaric_adjective,negative
barbarisation_noun,neutral
barbarise_verb,neutral
barbarism_noun,negative
barbarity_noun,negative
barbarization_noun,neutral
barbarize_verb,neutral
barbaro_noun,negative
barbarous_adjective,negative
barbarousness_noun,negative
barbasco_noun,neutral
barbate_adjective,neutral
barbecue_noun,positive
barbecue_propernoun,positive
barbecue_verb,negative
barbecued_adjective,neutral
barbed_adjective,negative
barbel_noun,positive
barbellate_adjective,negative
barbeque_noun,positive
barbeque_verb,negative
barbequing_noun,positive
barber_propernoun,neutral
barbican_noun,neutral
barbie_noun,positive
barbie_propernoun,neutral
barbital_noun,neutral
barbitone_noun,neutral
barbits_noun,negative
barbituates_noun,negative
barbiturate_noun,negative
barcalounger_propernoun,positive
barcarole_noun,neutral
barcarolle_noun,neutral
barcelo_propernoun,negative
barcelona_noun,negative
barcelona_propernoun,neutral
barchester_propernoun,positive
barclays_propernoun,positive
barcode_noun,neutral
barcode_propernoun,positive
bard_noun,positive
bard_propernoun,positive
bard_verb,neutral
barde_verb,neutral
bare-ass_adjective,negative
bare-assed_adjective,negative
bare-breasted_adjective,negative
bare-knuckle_adjective,neutral
bare-knuckled_adjective,neutral
bare_adjective,positive
bare_verb,negative
bareback_adjective,neutral
barebacked_adjective,neutral
barebone_noun,negative
barebones_noun,negative
barebones_propernoun,positive
bared_adjective,neutral
barefaced_adjective,negative
barefoot_adjective,neutral
barefooted_adjective,negative
barehanded_verb,negative
bareheaded_adjective,neutral
bareness_noun,negative
barentu_propernoun,positive
barest_adjective,positive
bareword_noun,negative
barf_noun,negative
barf_verb,negative
bargain-priced_adjective,neutral
bargain_noun,positive
bargain_propernoun,neutral
bargain_verb,positive
bargaincell_propernoun,negative
bargainer_noun,positive
bargaining_noun,positive
barge_noun,positive
bargee_noun,neutral
bargeman_noun,neutral
bari_propernoun,positive
barilla_noun,neutral
baring_noun,positive
baring_propernoun,negative
barish_noun,neutral
barite_noun,neutral
baritone_noun,positive
baritons_propernoun,negative
barium_noun,negative
bark_noun,positive
bark_propernoun,neutral
bark_verb,negative
barkate_propernoun,positive
barkeep_noun,negative
barkeeper_noun,negative
barker_noun,negative
barker_propernoun,positive
barkly_propernoun,positive
barley_noun,negative
barleycorn_noun,negative
barlowgirl_propernoun,negative
barm_noun,negative
barman_noun,negative
barmeno_propernoun,positive
barmy_adjective,positive
barn_noun,positive
barn_propernoun,positive
barnabas_propernoun,positive
barnaby_propernoun,positive
barnacle_noun,negative
barnes_propernoun,negative
barnette_propernoun,positive
barney_propernoun,positive
barnstar_noun,positive
barnstormer_noun,neutral
barnum_noun,positive
barnum_propernoun,positive
barometer_noun,positive
barometric_adjective,neutral
barometrical_adjective,neutral
baron_propernoun,negative
baronage_noun,neutral
baronduki_noun,neutral
baroness_propernoun,positive
baronet_noun,neutral
baronetcy_noun,neutral
baronetise_verb,neutral
baronetize_verb,neutral
baronial_adjective,positive
barony_noun,neutral
barony_propernoun,positive
baroque_adjective,positive
baroque_noun,neutral
baroqueness_noun,neutral
barosaur_noun,neutral
barosaurus_noun,neutral
barotrauma_noun,negative
barque_noun,positive
barr_noun,negative
barrack_verb,neutral
barracking_noun,neutral
barracouta_noun,neutral
barracuda_propernoun,positive
barrage_noun,neutral
barrage_verb,negative
barramundi_propernoun,positive
barrater_noun,neutral
barrator_noun,neutral
barratry_noun,negative
barred_adjective,neutral
barrel_noun,neutral
barrel_propernoun,negative
barreled_adjective,negative
barrelful_noun,neutral
barrelhouse_noun,neutral
barrelled_adjective,negative
barren_adjective,negative
barren_noun,negative
barrenness_noun,negative
barreto_propernoun,positive
barrett_propernoun,negative
barretter_noun,neutral
barricade_noun,negative
barricade_verb,negative
barricaded_adjective,neutral
barricading_noun,negative
barricado_verb,negative
barrie_propernoun,negative
barrier_noun,negative
barrier_propernoun,negative
barring_noun,neutral
barrio_propernoun,negative
barrister_noun,neutral
barrister_propernoun,positive
barrons_propernoun,positive
barroom_noun,negative
barrow-boy_noun,neutral
barrow-man_noun,neutral
barrow_noun,neutral
barrowful_noun,neutral
barry_propernoun,negative
barrymore_propernoun,positive
barrys_propernoun,positive
barsoomian_adjective,positive
barstools_noun,positive
bart_noun,neutral
bartender_noun,negative
bartending_noun,positive
bartending_propernoun,positive
barter_noun,positive
barter_propernoun,neutral
barter_verb,negative
bartleby_propernoun,positive
bartlett_propernoun,positive
barton_propernoun,negative
bartonella_propernoun,negative
bartosch_propernoun,positive
bartpe_noun,positive
barunduki_noun,neutral
barware_propernoun,neutral
barwell_propernoun,positive
barx_propernoun,positive
barye_noun,neutral
barytes_noun,neutral
barytone_noun,positive
basal_adjective,neutral
basaltic_adjective,positive
basant_propernoun,positive
basayev_propernoun,neutral
bascomb_propernoun,positive
base_adjective,negative
base_noun,neutral
base_propernoun,neutral
base_verb,neutral
baseball_noun,positive
baseball_propernoun,neutral
baseboard_noun,neutral
baseborn_adjective,negative
basecoat_noun,positive
based_adjective,negative
based_noun,negative
basel_noun,negative
basel_propernoun,neutral
baseless_adjective,negative
baseline_noun,positive
basemap_noun,positive
basement_noun,positive
basement_propernoun,positive
baseness_noun,negative
baserunners_noun,negative
basest_adjective,positive
bash_adjective,positive
bash_noun,negative
bash_verb,negative
bashar_propernoun,negative
bashful_adjective,neutral
bashfulness_noun,neutral
basia_noun,neutral
basic_adjective,positive
basic_noun,positive
basic_propernoun,neutral
basidiomycota_noun,neutral
